  0.000,  0.000,  0.000,  0.000,  0.047
  0.000,  0.000,  0.000,  0.001,  0.021
  0.000,  0.000,  0.000,  0.000,  0.038
  0.000,  0.000,  0.000,  0.001,  0.890
  0.000,  0.000,  0.000,  0.003,  0.865
  0.000,  0.000,  0.000,  0.005,  0.088
  0.000,  0.000,  0.000,  0.001,  0.028
  0.000,  0.000,  0.000,  0.000,  0.092
  0.000,  0.000,  0.000,  0.002,  0.129
  0.000,  0.000,  0.000,  0.025,  0.118
  0.000,  0.000,  0.000,  0.055,  0.082
  0.000,  0.000,  0.000,  0.057,  0.150
  0.000,  0.000,  0.006,  0.021,  0.229
  0.000,  0.000,  0.014,  0.003,  0.249
  0.000,  0.000,  0.015,  0.001,  0.355
  0.000,  0.000,  0.014,  0.001,  1.253
  0.000,  0.000,  0.039,  0.000,  2.621
  0.000,  0.090,  0.142,  0.012,  3.316
  0.000,  0.607,  0.201,  0.030,  2.648
 -0.000,  0.871,  0.014,  0.015,  3.412
  0.000,  0.050,  0.000,  0.003,  3.120
  0.000,  0.002,  0.000,  0.036,  3.141
  0.000,  0.000,  0.000,  0.092,  1.972
  0.000,  0.000,  0.000,  0.061, 20.844
  0.000,  0.000,  0.000,  0.050, 31.794
  0.000,  0.000,  0.000,  0.010,  3.070
  0.000,  0.000,  0.000,  0.008,  0.455
  0.000,  0.000,  0.000,  0.006,  0.517
  0.000,  0.000,  0.000,  0.029,  9.170
  0.000,  0.000,  0.000,  0.002,  5.126
  0.000,  0.000,  0.000,  0.009,  0.454
  0.000,  0.000,  0.000,  0.008,  0.135
  0.000,  0.000,  0.000,  0.002,  0.183
  0.000,  0.000,  0.000,  0.017,  0.163
  0.000,  0.000,  0.000,  0.199,  0.121
  0.000,  0.000,  0.000,  0.846,  0.104
  0.000,  0.000,  0.003,  0.743,  0.665
  0.000,  0.000,  0.047,  0.212,  0.611
  0.000,  0.000,  0.155,  0.009,  1.643
  0.000,  0.000,  0.205,  0.004,  4.399
  0.000,  0.000,  0.344,  0.001,  8.779
  0.000,  0.000,  1.418,  0.000, 12.061
  0.000,  0.042,  3.190,  0.060, 15.443
  0.000,  0.215,  1.081,  0.103, 15.800
  0.000,  0.129,  0.045,  0.056, 18.952
  0.000,  0.002,  0.004,  0.005, 10.907
  0.000,  0.000,  0.001,  0.254,  7.179
  0.000,  0.000,  0.000,  1.397,  6.697
  0.000,  0.000,  0.000,  1.250, 18.116
  0.000,  0.000,  0.000,  0.635, 39.297
  0.000,  0.000,  0.003,  0.064, 15.519
  0.000,  0.000,  0.008,  0.089,  2.817
  0.000,  0.000,  0.001,  0.091,  4.405
  0.000,  0.000,  0.000,  0.177,  1.565
  0.000,  0.000,  0.000,  0.177,  0.357
  0.000,  0.000,  0.000,  0.747,  0.385
  0.000,  0.000,  0.000,  0.212,  0.690
  0.000,  0.000,  0.000,  0.036,  0.284
  0.000,  0.000,  0.000,  0.322,  0.161
  0.000,  0.000,  0.001,  3.688,  0.253
  0.000,  0.000,  0.003,  9.693,  0.875
  0.000,  0.000,  0.114,  6.662, 13.120
  0.000,  0.000,  1.179,  3.052, 18.599
  0.000,  0.008,  3.573,  0.358, 19.582
  0.000,  0.034,  5.540,  0.162, 22.675
  0.000,  0.013,  5.706,  0.017, 30.098
  0.000,  0.000,  3.727,  0.029, 29.271
  0.000,  0.002,  0.673,  1.616, 38.881
  0.000,  0.008,  0.232,  3.232, 44.556
  0.000,  0.000,  0.007,  1.598, 58.408
  0.000,  0.000,  0.001,  0.544, 41.533
  0.000,  0.000,  0.000,  4.753, 28.537
  0.000,  0.000,  0.000, 10.984, 23.854
  0.000,  0.000,  0.000, 11.339, 21.121
  0.000,  0.000,  0.003,  9.543, 36.216
  0.000,  0.000,  0.032,  1.066,  7.476
  0.000,  0.000,  0.074,  1.965,  4.352
  0.000,  0.000,  0.011,  0.844,  0.993
  0.000,  0.000,  0.000,  2.965,  0.569
  0.000,  0.000,  0.000,  1.739,  0.944
  0.000,  0.000,  0.000,  2.929,  1.559
  0.000,  0.000,  0.000,  2.290,  3.294
  0.000,  0.000,  0.001,  0.209,  0.658
  0.000,  0.000,  0.001,  2.296,  0.285
  0.000,  0.000,  0.005,  5.939,  0.461
  0.000,  0.000,  0.061,  3.079,  2.902
  0.000,  0.000,  0.375,  3.951, 24.853
  0.000,  0.000,  1.197,  3.186, 18.294
  0.000,  0.001,  2.577,  3.053, 13.196
  0.000,  0.006,  3.262,  0.555, 15.102
  0.000,  0.001,  1.070,  0.081, 17.200
  0.000,  0.000,  0.578,  0.360, 14.261
  0.000,  0.000,  0.013,  9.906, 34.471
  0.000,  0.000,  0.007, 14.208, 47.550
  0.000,  0.000,  0.001,  7.411, 52.695
  0.000,  0.000,  0.000,  0.234, 27.204
  0.000,  0.000,  0.002,  2.346, 24.101
  0.000,  0.000,  0.001,  6.816, 26.651
  0.000,  0.000,  0.001, 14.138, 32.016
  0.000,  0.033,  0.008, 22.657, 40.782
  0.000,  0.000,  0.385,  9.184,  3.451
  0.000,  0.000,  0.856, 15.246,  1.727
  0.000,  0.000,  0.237,  7.724,  1.603
  0.000,  0.000,  0.003, 19.604,  2.864
  0.000,  0.000,  0.001, 18.881,  3.668
  0.000,  0.000,  0.000, 16.480,  6.769
  0.000,  0.000,  0.000, 25.454, 13.079
  0.000,  0.000,  0.004,  4.035,  1.884
  0.000,  0.000,  0.010,  0.945,  0.717
  0.000,  0.000,  0.001,  1.888,  0.565
  0.000,  0.000,  0.023,  0.247,  0.725
  0.000,  0.000,  0.096,  0.645,  0.612
  0.000,  0.000,  0.111,  0.603,  3.363
  0.000,  0.000,  0.298,  0.959, 10.287
  0.000,  0.000,  0.282,  1.185,  6.314
  0.000,  0.000,  0.006,  2.145,  2.250
  0.000,  0.000,  0.011,  2.529,  6.398
  0.000,  0.000,  0.018,  6.333, 15.868
  0.000,  0.000,  0.004,  8.797, 24.926
  0.000,  0.001,  0.000,  0.386, 24.272
  0.000,  0.000,  0.004,  0.066, 13.902
  0.000,  0.003,  0.021,  0.010, 15.273
  0.000,  0.008,  0.017,  0.689, 21.234
  0.000,  0.000,  0.040,  4.462, 26.471
  0.000,  0.045,  0.410,  6.107, 21.919
  0.000,  0.000,  0.050,  6.861,  1.479
  0.000,  0.000,  0.152,  6.121,  2.169
  0.000,  0.000,  0.040,  3.561,  4.604
  0.000,  0.000,  0.000, 13.008,  7.007
  0.000,  0.000,  0.001, 34.362,  8.586
  0.000,  0.000,  0.001, 45.379, 11.814
  0.000,  0.000,  0.011, 25.510, 10.273
  0.000,  0.000,  0.118,  2.034,  1.924
  0.000,  0.000,  0.288,  0.200,  1.304
  0.000,  0.000,  0.064,  0.105,  0.720
  0.000,  0.000,  0.002,  0.022,  0.683
  0.000,  0.000,  0.002,  0.028,  0.351
  0.000,  0.000,  0.000,  0.097,  3.254
  0.000,  0.000,  0.000,  1.134, 13.063
  0.000,  0.000,  0.009,  6.119,  3.981
  0.000,  0.000,  0.015, 13.574,  3.007
  0.000,  0.000,  0.021, 12.166,  6.100
  0.000,  0.000,  0.167,  9.310, 11.147
  0.000,  0.000,  0.067,  4.046, 13.750
  0.000,  0.000,  0.019,  0.130,  9.902
  0.000,  0.000,  0.181,  0.027,  8.145
  0.000,  0.002,  0.689,  0.038,  9.728
  0.000,  0.004,  0.892,  0.248, 14.936
  0.000,  0.004,  0.139,  0.736, 20.327
