  10.78,  11.35,  10.58,   9.75,   8.54,   7.30,   6.45,   6.58,   6.32,   6.44,   6.31,  11.33,  17.55,  20.70,  26.00,  29.04,  24.69,  19.14,  19.21,  18.95,  13.17,   7.56,   7.08,   5.05,   5.38,   3.78,   4.40,   4.04,   4.24,   3.22,   1.60,   1.20,   1.41,   1.46,   1.75,   2.64,   3.44,   3.47,   2.25,   1.52,   0.76,   0.74,   0.85,   0.93,   1.00,   1.19,   1.42,   1.58,   1.60,   1.86,   1.49,   1.01,   0.68,   0.06,   0.08,   0.06,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.02,   0.06,   0.18,   0.57,   0.91,   1.03,   1.33,   1.84,   6.98,  23.84,  32.17,  12.02,   3.47,   3.82,   3.30,   2.59,   1.51,   1.50,   1.21,   0.63,   0.50,   0.22,   0.37,   0.68,   0.69,   0.46
  10.56,  11.61,  10.06,   8.31,   7.45,   6.74,   6.32,   5.67,   5.93,   6.11,  11.35,  18.32,  21.90,  30.36,  36.39,  42.40,  36.43,  22.86,  19.15,  19.22,  14.17,   9.40,   9.70,   6.47,   5.35,   4.38,   4.62,   4.34,   4.54,   3.58,   2.75,   2.30,   1.07,   1.01,   1.68,   1.95,   2.00,   2.04,   1.49,   1.39,   1.21,   0.81,   0.87,   0.90,   1.00,   1.16,   1.33,   1.69,   1.76,   2.15,   2.29,   1.88,   1.25,   0.77,   0.14,   0.12,   0.00,   0.00,   0.02,   0.03,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.01,   0.00,   0.02,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.63,   1.32,   0.00,   0.00,   0.00,   0.03,   0.55,   1.88,   2.80,   3.21,   5.42,   8.92,   9.10,  23.69,  31.87,  12.01,   2.65,   1.03,   0.78,   0.24,   0.02,   0.37,   0.83,   0.12,   0.08,   0.00,   0.00,   0.08,   0.16,   0.00
  12.46,  11.57,   9.34,   7.84,   6.98,   6.61,   6.53,   5.89,   6.89,   9.02,  10.30,  18.79,  28.14,  27.88,  26.63,  33.83,  36.74,  23.87,  22.27,  22.48,  16.67,  10.16,   7.68,   7.26,   5.12,   4.93,   4.76,   4.71,   4.55,   4.50,   3.39,   2.37,   1.02,   1.25,   1.01,   0.80,   1.15,   1.12,   1.02,   1.07,   1.03,   0.84,   1.01,   0.97,   1.03,   1.18,   1.28,   1.37,   1.86,   2.25,   2.31,   1.93,   1.50,   1.23,   0.40,   0.25,   0.16,   0.55,   0.65,   0.49,   0.30,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.02,   0.05,   0.02,   0.02,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.26,   0.74,   0.51,   0.00,   0.00,   0.00,   0.00,   0.61,   1.29,   0.00,   0.00,   0.00,   0.00,   0.49,   1.88,   2.30,   2.06,   7.39,  15.66,   9.83,   4.20,   5.18,   4.89,   5.60,   2.50,   2.21,   1.40,   0.54,   0.09,   0.07,   0.07,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
  11.08,   9.37,   7.69,   6.59,   6.37,   5.94,   5.23,   5.64,   7.36,  10.72,  14.31,  23.94,  33.12,  31.99,  31.24,  33.95,  35.08,  30.32,  29.22,  25.12,  17.55,  11.23,   8.37,   7.85,   5.95,   5.86,   5.04,   4.82,   4.76,   4.13,   2.97,   2.45,   1.30,   1.25,   0.62,   0.64,   0.75,   0.67,   0.67,   0.82,   0.79,   0.94,   1.10,   0.91,   0.97,   1.09,   1.09,   1.26,   1.59,   1.89,   2.41,   2.16,   1.93,   1.68,   0.82,   0.59,   0.35,   0.40,   0.49,   0.67,   0.58,   0.03,   0.05,   0.00,   0.00,   0.00,   0.00,   0.04,   0.01,   0.05,   0.01,   0.02,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.45,   1.18,   0.73,   0.76,   1.63,   0.64,   0.00,   0.22,   0.67,   0.86,   0.91,   0.00,   0.00,   0.00,   0.00,   0.47,   1.46,   1.40,   1.34,   2.48,   3.27,   0.94,   1.01,   2.12,   4.84,   5.83,   6.00,   5.47,   2.69,   0.71,   0.13,   0.04,   0.01,   0.02,   0.01,   0.00,   0.00,   0.00,   0.00
   9.24,   8.12,   7.38,   6.49,   6.48,   6.56,   6.12,   5.65,   8.39,  12.22,  13.22,  22.15,  31.23,  33.74,  36.33,  36.84,  36.51,  34.03,  30.24,  24.23,  16.07,  12.45,   9.79,   7.77,   6.61,   6.43,   5.28,   5.66,   5.05,   4.17,   3.08,   2.29,   1.22,   1.02,   0.88,   0.51,   0.30,   0.34,   0.37,   0.66,   0.74,   0.89,   1.17,   1.22,   1.07,   1.11,   0.99,   1.24,   1.43,   1.79,   2.48,   2.47,   2.35,   1.67,   1.00,   1.23,   0.98,   0.72,   0.86,   0.99,   0.69,   0.13,   0.13,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.02,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.80,   2.62,   2.22,   0.84,   0.56,   0.00,   0.00,   0.00,   0.00,   0.06,   0.12,   0.00,   0.42,   0.21,   0.00,   0.37,   0.23,   0.08,   0.60,   2.24,   0.17,   0.19,   0.30,   0.07,   0.03,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00
   7.11,   6.32,   5.60,   6.21,   6.65,   5.38,   5.21,   6.19,   7.48,  10.65,  15.13,  26.47,  39.80,  40.29,  39.97,  38.26,  38.85,  35.79,  31.48,  24.79,  15.43,  12.38,  10.07,   8.11,   6.78,   6.53,   5.99,   5.49,   4.38,   3.55,   2.96,   2.27,   1.29,   1.01,   0.74,   0.30,   0.23,   0.15,   0.19,   0.56,   1.04,   2.00,   2.46,   1.95,   1.27,   1.34,   1.06,   1.23,   1.31,   1.61,   2.08,   2.17,   2.29,   2.23,   1.81,   1.27,   1.34,   1.11,   1.06,   1.06,   0.74,   0.21,   0.13,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.12,   0.32,   0.20,   0.00,   0.00,   0.00,   0.00,   0.00,   0.02,   0.06,   0.04,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.06,   0.20,   0.12,   0.00,   0.14,   0.08,   0.00,   0.00,   0.00,   0.09,   0.19,   0.03,   0.00,   0.00,   0.02,   0.06,   0.02,   0.00,   0.00,   0.00,   0.00
   6.36,   5.71,   5.27,   5.71,   6.66,   5.43,   6.13,   6.88,   8.16,  11.47,  14.96,  18.45,  36.27,  52.61,  49.91,  45.93,  39.87,  33.84,  30.00,  23.96,  21.25,  17.74,  10.56,   9.75,   7.71,   6.87,   6.24,   5.90,   4.24,   3.39,   2.86,   1.76,   1.45,   0.89,   0.67,   0.17,   0.13,   0.18,   0.30,   0.99,   1.68,   1.94,   2.06,   1.93,   1.40,   1.43,   1.11,   1.38,   1.72,   1.61,   1.58,   1.84,   2.25,   2.19,   1.88,   1.70,   1.59,   1.20,   1.06,   0.84,   0.61,   0.23,   0.26,   0.20,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.01,   0.15,   0.18,   0.00,   0.12,   0.29,   0.17,   0.00,   0.04,   0.08,   0.00,   0.00,   0.00,   0.00,   0.01,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.01,   0.00,   0.00,   0.02,   0.00,   0.00,   0.00,   0.00,   0.07,   0.19,   0.09,   0.09,   0.13,   0.04,   0.05,   0.02,   0.00,   0.00,   0.00,   0.00
   6.43,   5.83,   5.13,   5.02,   6.45,   6.23,   7.45,   9.58,   9.83,  11.74,  15.62,  19.02,  37.59,  57.30,  51.05,  41.22,  35.90,  32.06,  29.30,  25.18,  24.49,  20.06,  15.72,  11.18,   9.28,   7.11,   6.45,   5.88,   4.28,   3.03,   2.56,   1.41,   1.36,   0.66,   0.39,   0.13,   0.10,   0.10,   0.24,   0.74,   1.41,   1.71,   2.07,   1.90,   1.64,   1.70,   1.64,   1.29,   1.36,   1.37,   1.57,   1.81,   2.02,   2.12,   2.02,   1.98,   1.59,   1.47,   1.92,   1.58,   1.04,   0.69,   0.17,   0.14,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.12,   0.16,   0.00,   0.00,   0.07,   0.00,   0.00,   0.02,   0.06,   0.06,   0.05,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.33,   0.64,   0.06,   0.07,   0.03,   0.03,   0.01,   0.00,   0.00,   0.00,   0.00
   6.94,   7.86,   6.79,   6.28,   7.02,   6.96,   6.96,   9.78,  11.40,  10.15,  13.74,  18.53,  31.89,  43.62,  37.62,  35.32,  32.63,  32.21,  31.26,  31.11,  27.62,  19.70,  13.32,  11.75,   9.66,   7.33,   8.21,   6.36,   5.25,   4.82,   3.26,   2.25,   1.42,   0.48,   0.42,   0.15,   0.17,   0.25,   0.43,   0.61,   1.24,   1.67,   2.00,   2.35,   2.07,   1.94,   1.75,   1.32,   1.48,   1.79,   1.99,   2.10,   2.19,   2.42,   2.24,   2.41,   2.31,   2.12,   2.40,   2.09,   1.50,   0.86,   0.10,   0.07,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.02,   0.03,   0.00,   0.00,   0.08,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.73,   1.54,   0.00,   0.07,   0.25,   0.24,   0.07,   0.00,   0.00,   0.00,   0.00
   9.96,   9.19,   7.48,   5.87,   6.06,   6.38,   6.56,   9.03,  12.30,  11.99,  13.15,  16.64,  25.13,  34.66,  34.76,  33.22,  29.16,  28.44,  31.59,  34.05,  28.15,  19.85,  14.41,  11.11,   8.48,   7.48,   8.18,   6.55,   6.87,   5.22,   4.36,   3.16,   1.92,   0.68,   0.77,   0.38,   0.49,   0.48,   0.55,   0.75,   1.27,   1.59,   1.85,   2.44,   2.29,   1.82,   1.66,   1.27,   1.36,   1.68,   1.82,   2.19,   2.20,   2.28,   2.43,   2.63,   2.49,   2.43,   2.38,   2.16,   1.63,   1.08,   0.08,   0.05,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.04,   0.11,   0.08,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.63,   1.49,   0.00,   0.00,   0.00,   0.00,   0.00,   0.00,   0.07,   0.00,   0.00
