  0.021,302.299,  0.167,  0.580
  0.021,302.286,  0.820,  0.580
  0.021,302.257,  2.959,  0.730
  0.020,302.272,  6.356,  0.730
  0.020,302.316,  4.272,  0.730
  0.021,302.293,  0.108,  0.730
  0.021,302.174,  0.311,  2.020
  0.021,302.158,  0.476,  2.020
  0.020,302.219,  0.712,  2.020
  0.020,302.245,  1.296,  3.050
  0.020,302.210,  2.803,  3.050
  0.020,302.219,  3.393,  3.050
  0.020,302.253,  1.080,  3.050
  0.020,302.301,  0.350,  3.820
  0.020,302.264,  0.007,  3.820
  0.020,302.231,  0.017,  3.820
  0.021,302.240,  0.034,  6.040
  0.020,302.263,  0.089,  6.040
  0.020,302.247,  0.180,  6.040
  0.020,302.238,  0.286,  6.040
  0.021,302.234,  0.372,  7.700
  0.020,302.254,  0.431,  7.700
  0.020,302.258,  0.358,  7.700
  0.020,302.297,  0.430,  5.290
  0.020,302.300,  1.246,  5.290
  0.021,302.322,  0.003,  0.080
  0.021,302.265,  0.044,  0.080
  0.021,302.259,  0.424,  0.270
  0.020,302.289,  1.053,  0.270
  0.021,302.307,  0.072,  0.270
  0.021,302.210,  0.067,  0.270
  0.021,302.136,  0.128,  0.370
  0.020,302.114,  0.158,  0.370
  0.020,302.185,  0.191,  0.370
  0.020,302.215,  0.322,  0.710
  0.020,302.213,  0.402,  0.710
  0.020,302.227,  0.405,  0.710
  0.020,302.247,  0.351,  0.710
  0.020,302.274,  0.016,  1.280
  0.020,302.247,  0.005,  1.280
  0.021,302.209,  0.011,  1.280
  0.021,302.245,  0.026,  2.110
  0.020,302.264,  0.053,  2.110
  0.020,302.238,  0.087,  2.110
  0.020,302.234,  0.116,  2.110
  0.021,302.238,  0.129,  2.890
  0.020,302.268,  0.114,  2.890
  0.020,302.291,  0.096,  2.890
  0.020,302.305,  0.122,  2.290
  0.020,302.278,  0.230,  2.290
  0.021,302.293,  0.005,  0.080
  0.021,302.262,  0.017,  0.080
  0.020,302.283,  0.042,  0.270
  0.020,302.300,  0.064,  0.270
  0.020,302.240,  0.049,  0.270
  0.020,302.184,  0.018,  0.270
  0.020,302.148,  0.031,  0.370
  0.020,302.166,  0.028,  0.370
  0.020,302.193,  0.019,  0.370
  0.021,302.209,  0.011,  0.710
  0.020,302.208,  0.023,  0.710
  0.020,302.203,  0.023,  0.710
  0.020,302.210,  0.000,  0.710
  0.020,302.234,  0.002,  1.280
  0.020,302.224,  0.003,  1.280
  0.021,302.191,  0.005,  1.280
  0.021,302.239,  0.009,  2.110
  0.020,302.264,  0.016,  2.110
  0.020,302.242,  0.025,  2.110
  0.020,302.231,  0.031,  2.110
  0.021,302.250,  0.030,  2.890
  0.020,302.279,  0.023,  2.890
  0.020,302.312,  0.013,  2.890
  0.020,302.296,  0.000,  2.290
  0.020,302.244,  0.001,  2.290
  0.020,302.256,  0.001,  0.080
  0.020,302.251,  0.001,  0.080
  0.020,302.298,  0.003,  0.270
  0.020,302.274,  0.005,  0.270
  0.020,302.202,  0.002,  0.270
  0.020,302.196,  0.005,  0.270
  0.020,302.194,  0.006,  0.370
  0.020,302.213,  0.006,  0.370
  0.020,302.204,  0.005,  0.370
  0.020,302.199,  0.006,  0.710
  0.020,302.183,  0.007,  0.710
  0.020,302.176,  0.007,  0.710
  0.020,302.184,  0.004,  0.710
  0.020,302.197,  0.001,  1.280
  0.020,302.202,  0.001,  1.280
  0.020,302.193,  0.002,  1.280
  0.020,302.234,  0.003,  2.110
  0.020,302.251,  0.004,  2.110
  0.020,302.241,  0.006,  2.110
  0.021,302.221,  0.006,  2.110
  0.020,302.254,  0.006,  2.890
  0.020,302.281,  0.005,  2.890
  0.020,302.295,  0.004,  2.890
  0.020,302.275,  0.004,  2.290
  0.020,302.215,  0.002,  2.290
  0.020,302.236,  0.000,  0.080
  0.020,302.246,  0.000,  0.080
  0.020,302.263,  0.000,  0.270
  0.020,302.236,  0.001,  0.270
  0.020,302.196,  0.001,  0.270
  0.020,302.186,  0.001,  0.270
  0.020,302.185,  0.001,  0.370
  0.020,302.212,  0.000,  0.370
  0.020,302.200,  0.000,  0.370
  0.020,302.189,  0.000,  0.710
  0.020,302.165,  0.000,  0.710
  0.020,302.162,  0.000,  0.710
  0.020,302.179,  0.000,  0.710
  0.020,302.177,  0.000,  1.280
  0.020,302.190,  0.000,  1.280
  0.020,302.199,  0.001,  1.280
  0.020,302.229,  0.000,  2.110
  0.020,302.228,  0.001,  2.110
  0.020,302.229,  0.001,  2.110
  0.021,302.208,  0.001,  2.110
  0.020,302.244,  0.001,  2.890
  0.020,302.268,  0.001,  2.890
  0.020,302.248,  0.001,  2.890
  0.020,302.242,  0.000,  2.290
  0.020,302.200,  0.000,  2.290
  0.020,302.234,  0.000,  0.020
  0.020,302.229,  0.000,  0.020
  0.020,302.206,  0.000,  0.010
  0.020,302.200,  0.000,  0.010
  0.020,302.179,  0.000,  0.010
  0.021,302.160,  0.000,  0.010
  0.021,302.168,  0.000,  0.050
  0.020,302.186,  0.000,  0.050
  0.020,302.182,  0.000,  0.050
  0.020,302.167,  0.000,  0.700
  0.020,302.166,  0.000,  0.700
  0.021,302.175,  0.000,  0.700
  0.020,302.180,  0.000,  0.700
  0.020,302.167,  0.000,  1.390
  0.020,302.186,  0.000,  1.390
  0.020,302.190,  0.000,  1.390
  0.020,302.203,  0.000,  1.150
  0.020,302.212,  0.000,  1.150
  0.021,302.196,  0.000,  1.150
  0.020,302.210,  0.001,  1.150
  0.020,302.221,  0.000,  1.740
  0.020,302.238,  0.000,  1.740
  0.020,302.209,  0.000,  1.740
  0.020,302.210,  0.000,  1.950
  0.020,302.193,  0.000,  1.950
  0.020,302.224,  0.000,  0.020
  0.020,302.204,  0.000,  0.020
  0.020,302.183,  0.000,  0.010
  0.020,302.179,  0.000,  0.010
  0.021,302.160,  0.000,  0.010
  0.021,302.126,  0.000,  0.010
  0.021,302.134,  0.000,  0.050
  0.020,302.167,  0.000,  0.050
  0.020,302.166,  0.000,  0.050
  0.020,302.152,  0.000,  0.700
  0.020,302.182,  0.000,  0.700
  0.020,302.183,  0.000,  0.700
  0.020,302.151,  0.000,  0.700
  0.020,302.168,  0.000,  1.390
  0.020,302.177,  0.000,  1.390
  0.020,302.186,  0.000,  1.390
  0.020,302.188,  0.000,  1.150
  0.020,302.196,  0.000,  1.150
  0.021,302.158,  0.000,  1.150
  0.020,302.208,  0.000,  1.150
  0.020,302.202,  0.000,  1.740
  0.021,302.208,  0.000,  1.740
  0.020,302.190,  0.000,  1.740
  0.020,302.194,  0.000,  1.950
  0.021,302.187,  0.000,  1.950
  0.020,302.212,  0.000,  0.020
  0.020,302.202,  0.000,  0.020
  0.020,302.197,  0.000,  0.010
  0.020,302.183,  0.000,  0.010
  0.021,302.146,  0.000,  0.010
  0.021,302.107,  0.000,  0.010
  0.020,302.122,  0.000,  0.050
  0.020,302.175,  0.000,  0.050
  0.020,302.172,  0.000,  0.050
  0.020,302.157,  0.000,  0.700
  0.020,302.187,  0.000,  0.700
  0.020,302.162,  0.000,  0.700
  0.020,302.139,  0.000,  0.700
  0.020,302.175,  0.000,  1.390
  0.020,302.160,  0.000,  1.390
  0.020,302.205,  0.000,  1.390
  0.020,302.190,  0.000,  1.150
  0.020,302.182,  0.000,  1.150
  0.020,302.135,  0.000,  1.150
  0.020,302.198,  0.000,  1.150
  0.020,302.194,  0.000,  1.740
  0.020,302.171,  0.000,  1.740
  0.021,302.178,  0.000,  1.740
  0.021,302.183,  0.000,  1.950
  0.021,302.183,  0.000,  1.950
  0.020,302.198,  0.000,  0.020
  0.020,302.195,  0.000,  0.020
  0.020,302.207,  0.000,  0.010
  0.020,302.195,  0.000,  0.010
  0.021,302.158,  0.000,  0.010
  0.020,302.127,  0.000,  0.010
  0.020,302.158,  0.000,  0.050
  0.020,302.190,  0.000,  0.050
