  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.004,  0.000
  0.000,  0.004,  0.294,  0.000
  0.004,  0.294,  0.000,  0.000
  0.294,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.030
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  3.330
  0.000,  0.000,  0.015,  2.810
  0.000,  0.015,  0.013,  1.700
  0.015,  0.013,  0.000,  0.610
  0.013,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
