  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.030
  0.000,  0.000,  0.001,  0.000
  0.000,  0.001,  0.000,  0.000
  0.001,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.590
  0.000,  0.000,  0.000,  1.650
  0.000,  0.000,  0.000,  0.430
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.050,  0.110
  0.000,  0.050,  0.555,  0.020
  0.050,  0.555,  0.001,  0.000
  0.555,  0.001,  0.000,  0.000
  0.001,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
  0.000,  0.000,  0.000,  0.000
